Date,Return,Interest,Gold,Volatility,Price,Goldprice
2001-10-02,0.000808081,0.0475,-0.007743306,0.1465,2.021018593,289.45
2001-10-03,-0.006044749,0.045,0,0.144,2.008838891,289.45
2001-10-04,-0.001003915,0.045,0.001380977,0.14,2.006823199,289.85
2001-10-05,-0.01711144,0.045,0.003959719,0.1375,1.972775695,291
2001-10-08,-0.002364533,0.045,0.003088011,0.136,1.968116512,291.9
2001-10-09,0.014072178,0.045,-0.013450798,0.1395,1.996007984,288
2001-10-10,-0.002790514,0.045,-0.010997754,0.143,1.99044586,284.85
2001-10-11,0.006189498,0.045,-0.012718772,0.1405,2.002803925,281.25
2001-10-12,-0.012934217,0.045,0.011313538,0.137,1.977066034,284.45
2001-10-15,-0.019577759,0.045,-0.010602679,0.14425,1.938735944,281.45
2001-10-16,0.005443248,0.045,-0.000355366,0.142,1.949317739,281.35
2001-10-17,-0.000389788,0.045,0.003902098,0.141,1.948558067,282.45
2001-10-18,0.008217616,0.045,-0.010678158,0.1425,1.964636542,279.45
2001-10-19,0.000196483,0.045,0.000715436,0.138,1.965022598,279.65
2001-10-22,0.002360812,0.045,-0.014769721,0.138,1.969667126,275.55
2001-10-23,-0.000393856,0.045,0.00145059,0.134,1.968891514,275.95
2001-10-24,0.000590842,0.045,-0.001813566,0.1355,1.970055162,275.45
2001-10-25,0.004739345,0.045,0.006513502,0.132,1.979414093,277.25
2001-10-26,0.00496082,0.045,0.00036062,0.134,1.989258007,277.35
2001-10-29,-0.005554468,0.045,0.006898809,0.135,1.978239367,279.27
2001-10-30,0.001583845,0.045,0.004394669,0.133,1.981375074,280.5
2001-10-31,0.001586358,0.045,-0.003034904,0.132,1.984520738,279.65
2001-11-01,-0.009677176,0.045,0,0.132,1.965408805,279.65
2001-11-02,0,0.045,0.001072195,0.12725,1.965408805,279.95
2001-11-05,0.002361276,0.045,-0.003578462,0.1285,1.970055162,278.95
2001-11-06,-0.012334958,0.045,0.004649508,0.129,1.945903872,280.25
2001-11-07,-0.002332363,0.045,0.001782532,0.129,1.941370608,280.75
2001-11-08,-0.000388199,0.045,-0.014350022,0.1275,1.940617116,276.75
2001-11-09,0.000582355,0.045,0.002526165,0.126,1.941747573,277.45
2001-11-12,-0.009277222,0.045,0.002879253,0.128,1.923816853,278.25
2001-11-13,-0.00288157,0.045,-0.002518893,0.125,1.91828122,277.55
2001-11-14,0.004036526,0.045,0.002698571,0.1245,1.926040062,278.3
2001-11-15,0.001156292,0.045,-0.010656653,0.12275,1.928268415,275.35
2001-11-16,-0.007492111,0.045,-0.001817521,0.122,1.913875598,274.85
2001-11-19,0.001723973,0.045,-0.006936866,0.1215,1.917177914,272.95
2001-11-20,0.002495442,0.045,0.001939865,0.121,1.921968095,273.48
2001-11-21,0.007136688,0.045,-0.001207398,0.123,1.935733643,273.15
2001-11-22,-0.001933863,0.045,-0.001098901,0.122,1.931993818,272.85
2001-11-23,-0.000965531,0.045,0.000183234,0.12,1.930129319,272.9
2001-11-26,-0.001542913,0.045,0.000915667,0.1215,1.927153594,273.15
2001-11-27,-0.006722392,0.045,0.001097695,0.119,1.91424196,273.45
2001-11-28,0.001724304,0.045,0.003285874,0.1105,1.917545542,274.35
2001-11-29,0.007120207,0.045,-0.001094092,0.1035,1.931247586,274.05
2001-11-30,-0.007886931,0.045,0.001276324,0.1005,1.916075877,274.4
2001-12-03,0.007114731,0.045,0.01033273,0.1015,1.929756851,277.25
2001-12-04,0.004642175,0.045,-0.005606308,0.107,1.938735944,275.7
2001-12-05,-0.002517186,0.0425,-0.004544223,0.1015,1.933861922,274.45
2001-12-06,-0.003282173,0.0425,0.000364299,0.0975,1.927525058,274.55
2001-12-07,0.00851728,0.0425,0,0.094,1.944012442,274.55
2001-12-10,-0.001165728,0.0425,-0.005112299,0.0985,1.941747573,273.15
2001-12-11,0.000971345,0.0425,-0.001282169,0.097,1.943634597,272.8
2001-12-12,-0.011978505,0.0425,0.006394468,0.096,1.920491646,274.55
2001-12-13,0.003655608,0.0425,-0.000364299,0.09475,1.927525058,274.45
2001-12-14,-0.002118033,0.0425,0.014469415,0.0945,1.923446817,278.45
2001-12-17,0.003468212,0.0425,-0.001077974,0.09525,1.930129319,278.15
2001-12-18,0.004255326,0.0425,0.008234919,0.095,1.938360147,280.45
2001-12-19,0.007002557,0.0425,-0.01545126,0.0955,1.951981261,276.15
2001-12-20,0.013956,0.0425,0.000362056,0.0985,1.979414093,276.25
2001-12-21,-0.007493626,0.0425,0.006854284,0.095,1.964636542,278.15
2001-12-24,0.000393005,0.0425,-0.000359583,0.095,1.965408805,278.05
2001-12-25,0.000983188,0.0425,0.002514369,0.096,1.967342121,278.75
2001-12-26,-0.000393391,0.0425,0.00225754,0.0945,1.966568338,279.38
2001-12-27,0.000590145,0.0425,-0.008374867,0.097,1.96772924,277.05
2001-12-28,-0.004711434,0.0425,-0.001806359,0.098,1.958480219,276.55
2001-12-31,0.000195867,0.0425,0.008640918,0.099,1.958863859,278.95
2002-01-01,0.002942621,0.0425,0,0.102,1.964636542,278.95
2002-01-02,-0.01191304,0.0425,-0.000717232,0.106,1.941370608,278.75
2002-01-03,0.000582581,0.0425,-0.001076813,0.107,1.942501943,278.45
2002-01-04,-0.011395584,0.0425,0.001794044,0.108,1.920491646,278.95
2002-01-07,0.003270177,0.0425,-0.000717232,0.11,1.926782274,278.75
2002-01-08,-0.009969408,0.0425,0.001075654,0.111,1.907668829,279.05
2002-01-09,-0.001143947,0.0425,0.017407189,0.116,1.905487805,283.95
2002-01-10,0.004009552,0.0425,0.008416673,0.116,1.913143294,286.35
2002-01-11,0.004794333,0.0425,0.004181919,0.109,1.922337562,287.55
2002-01-14,0.004817429,0.0425,-0.009083032,0.112,1.93162063,284.95
2002-01-15,-0.001736949,0.0425,-0.001053371,0.106,1.928268415,284.65
2002-01-16,0.006189575,0.0425,0.008744372,0.109,1.94024059,287.15
2002-01-17,0.001747743,0.0425,-0.010854448,0.111,1.943634597,284.05
2002-01-18,0,0.0425,-0.001761805,0.1055,1.943634597,283.55
2002-01-21,-0.004847319,0.0425,-0.003532948,0.105,1.934235977,282.55
2002-01-22,-0.004631425,0.0425,-0.001948455,0.108,1.925298421,282
2002-01-23,-0.000577423,0.0425,-0.009799633,0.109,1.924187031,279.25
2002-01-24,0.000192437,0.0425,-0.000967343,0.1055,1.924557352,278.98
2002-01-25,0.005403332,0.0425,0.001683291,0.103,1.93498452,279.45
2002-01-28,0.000774293,0.0425,-0.002866872,0.101,1.936483346,278.65
2002-01-29,0.008752366,0.0425,0.011418501,0.104,1.953506544,281.85
2002-01-30,0.010999914,0.0425,0.000177384,0.106,1.975113569,281.9
2002-01-31,-0.001776024,0.0425,0.002303128,0.1075,1.971608833,282.55
2002-02-01,-0.004720701,0.0425,0.013010029,0.103,1.962323391,286.25
2002-02-04,-0.003525959,0.0425,0.012670481,0.099,1.955416504,289.9
2002-02-05,0.004507602,0.0425,0.026046242,0.0985,1.964250638,297.55
2002-02-06,-0.001374031,0.0425,-0.001850139,0.0995,1.96155355,297
2002-02-07,0.005507488,0.0425,0.013876341,0.1,1.972386588,301.15
2002-02-08,-0.008249899,0.0425,0.008596515,0.0995,1.956181534,303.75
2002-02-11,-0.002734911,0.0425,-0.013256201,0.0965,1.950838861,299.75
2002-02-12,0.007440802,0.0425,0.001666667,0.0975,1.965408805,300.25
2002-02-13,-0.000393005,0.0425,-0.003336117,0.098,1.964636542,299.25
2002-02-14,-0.016368253,0.0425,0.00250313,0.1015,1.932740626,300
2002-02-15,-0.000193255,0.0425,-0.007192471,0.101,1.93236715,297.85
2002-02-18,-0.0015447,0.0425,-0.000335796,0.097,1.929384526,297.75
2002-02-19,-0.001542318,0.0425,-0.015740361,0.096,1.926411096,293.1
2002-02-20,0.0028938,0.0425,-0.005645383,0.096,1.931993818,291.45
2002-02-21,0.001353311,0.0425,0.004450538,0.0975,1.934610176,292.75
2002-02-22,0.007963527,0.0425,0,0.098,1.950078003,292.75
2002-02-25,-0.000779727,0.0425,-0.00068341,0.09625,1.948558067,292.55
2002-02-26,-0.000194837,0.0425,0.017618616,0.096,1.948178453,297.75
2002-02-27,-0.004858624,0.0425,-0.003195697,0.096,1.938735944,296.8
2002-02-28,-0.001549787,0.0425,-0.000842673,0.08675,1.935733643,296.55
2002-03-01,-0.00521287,0.0425,0.005380877,0.086,1.92566917,298.15
2002-03-04,-0.002308137,0.0425,-0.004369755,0.09,1.921229587,296.85
2002-03-05,0,0.0425,-0.009817276,0.08925,1.921229587,293.95
2002-03-06,-0.004217798,0.0425,-0.001532046,0.088,1.913143294,293.5
2002-03-07,-0.007053694,0.0425,-0.013549646,0.093,1.899696049,289.55
2002-03-08,0.00628873,0.0425,0.000690489,0.094,1.911680367,289.75
2002-03-11,0.003446959,0.0425,0.003273325,0.092,1.91828122,290.7
2002-03-12,0.000959601,0.0425,0.010777625,0.09,1.920122888,293.85
2002-03-13,0.001537279,0.0425,-0.001702998,0.085,1.923076923,293.35
2002-03-14,-0.005943839,0.0425,-0.00718443,0.0865,1.911680367,291.25
2002-03-15,-0.006098742,0.0425,-0.004128683,0.0885,1.900057002,290.05
2002-03-18,0.001140685,0.0425,0.008650632,0.091,1.902225604,292.57
2002-03-19,0.003620776,0.0425,0.002151016,0.08975,1.90912562,293.2
2002-03-20,-0.01289851,0.0425,-0.002561258,0.0995,1.884658877,292.45
2002-03-21,-0.00075358,0.0425,0.002390712,0.1005,1.883239171,293.15
2002-03-22,0.00075358,0.0425,0.015569785,0.098,1.884658877,297.75
2002-03-25,0.000754148,0.0425,0.001677853,0.09575,1.886080724,298.25
2002-03-26,0.003400721,0.0425,-0.005042027,0.0965,1.892505678,296.75
2002-03-27,0.001894299,0.0425,0.018794471,0.0925,1.896094046,302.38
2002-03-28,-0.012249282,0.0425,0.000892518,0.089,1.873009927,302.65
2002-03-29,0.002062436,0.0425,0,0.0915,1.876876877,302.65
2002-04-01,-0.004120628,0.0425,0.002310232,0.092,1.869158879,303.35
2002-04-02,0.000373902,0.0425,0.008207531,0.0955,1.869857891,305.85
2002-04-03,0.006001518,0.0425,-0.010848233,0.0935,1.881113619,302.55
2002-04-04,0.002825659,0.0425,-0.005136288,0.08675,1.886436521,301
2002-04-05,-0.000942774,0.0425,-0.003161137,0.085,1.884658877,300.05
2002-04-08,0.007377315,0.0425,0.001498627,0.08575,1.898614012,300.5
2002-04-09,-0.002843873,0.0425,-0.006510331,0.087,1.893222264,298.55
2002-04-10,-0.004910303,0.0425,0.009003062,0.0855,1.883948757,301.25
2002-04-11,-0.008068343,0.0425,0.004471317,0.086,1.868809568,302.6
2002-04-12,0.001309023,0.0425,-0.001488219,0.085,1.871257485,302.15
2002-04-15,0.005441424,0.0425,-0.007641233,0.08475,1.881467545,299.85
2002-04-16,-0.0018797,0.0425,-0.002838776,0.0835,1.877934272,299
2002-04-17,-0.009903846,0.0425,0.010148993,0.0855,1.859427296,302.05
2002-04-18,-0.000557673,0.0425,0.005283156,0.08675,1.858390634,303.65
2002-04-19,-0.004635217,0.0425,-0.004290436,0.08675,1.849796522,302.35
2002-04-22,0.000555093,0.0425,0.001817431,0.0845,1.850823617,302.9
2002-04-23,0.00240897,0.0425,0.002473004,0.0835,1.85528757,303.65
2002-04-24,-0.00720957,0.0425,0.001316439,0.0785,1.841959845,304.05
2002-04-25,-0.00275913,0.0425,0.011770612,0.0795,1.836884644,307.65
2002-04-26,0.000735024,0.0425,0.011954908,0.0795,1.838235294,311.35
2002-04-29,0.011090687,0.0425,-0.000803277,0.084,1.858736059,311.1
2002-04-30,-0.000743218,0.0425,-0.008554648,0.0815,1.857355126,308.45
2002-05-01,-0.002226346,0.0425,0.000972132,0.0815,1.853224611,308.75
2002-05-02,0.005761562,0.0425,-0.002919237,0.07925,1.863932898,307.85
2002-05-03,-0.005576223,0.0425,0.013230267,0.0795,1.853568119,311.95
2002-05-06,-0.000555916,0.0425,0.001121346,0.0805,1.852537977,312.3
2002-05-07,0.001854256,0.0425,-0.002725453,0.08525,1.855976244,311.45
2002-05-08,-0.002965162,0.045,-0.010652134,0.08575,1.850481125,308.15
2002-05-09,-0.004431322,0.045,0.004532953,0.083,1.842299189,309.55
2002-05-10,-0.004044867,0.045,0.004834041,0.08475,1.834862385,311.05
2002-05-13,-0.003114411,0.045,-0.00064319,0.0865,1.829156759,310.85
2002-05-14,-0.000365764,0.045,-0.010347708,0.0855,1.828487841,307.65
2002-05-15,-0.003285874,0.045,0.004540303,0.0855,1.822489521,309.05
2002-05-16,-0.001638897,0.045,0.002585233,0.086,1.819505095,309.85
2002-05-17,-0.005443672,0.045,0.003865362,0.08675,1.809627217,311.05
2002-05-20,-0.000723589,0.045,0.015630302,0.0875,1.808318264,315.95
2002-05-21,-0.004870579,0.045,0.000632811,0.091,1.799532122,316.15
2002-05-22,-0.005563047,0.045,0.005677353,0.09875,1.789549034,317.95
2002-05-23,0.000716076,0.045,0.012812675,0.09525,1.790830946,322.05
2002-05-24,0.002869442,0.045,-0.004668543,0.094,1.795977011,320.55
2002-05-27,-0.001256394,0.045,-0.00093633,0.0955,1.793721973,320.25
2002-05-28,-0.009639489,0.045,0.012412882,0.0955,1.776514479,324.25
2002-05-29,-0.001774938,0.045,0.002464193,0.098,1.773364072,325.05
2002-05-30,-0.003186972,0.045,0,0.09525,1.767721407,325.05
2002-05-31,-0.00300062,0.045,0.00460406,0.095,1.762425097,326.55
2002-06-03,-0.006674889,0.045,0.003362889,0.0955,1.75070028,327.65
2002-06-04,-0.00663063,0.045,0.000610221,0.1015,1.739130435,327.85
2002-06-05,0.004531993,0.0475,-0.019714176,0.0975,1.747030049,321.45
2002-06-06,-0.004184107,0.0475,0.012981174,0.098,1.73973556,325.65
2002-06-07,0.005757671,0.0475,-0.005234002,0.0975,1.749781277,323.95
2002-06-10,0.005439087,0.0475,-0.015241353,0.098,1.759324419,319.05
2002-06-11,0.000527937,0.0475,0.006249044,0.0985,1.760253477,321.05
2002-06-12,-0.005617006,0.0475,-0.005622379,0.098,1.750393839,319.25
2002-06-13,0.00508907,0.0475,-0.003451525,0.0945,1.759324419,318.15
2002-06-14,0.014174582,0.0475,0.00376471,0.1015,1.784439686,319.35
2002-06-17,0.005188311,0.0475,-0.007859204,0.1015,1.793721973,316.85
2002-06-18,-0.012123522,0.0475,0.010048758,0.101,1.772107035,320.05
2002-06-19,-0.002124271,0.0475,0.002496491,0.101,1.768346596,320.85
2002-06-20,-0.01020417,0.0475,0.009615459,0.099,1.750393839,323.95
2002-06-21,-0.005411552,0.0475,0.002158496,0.104,1.740947075,324.65
2002-06-24,0.002440301,0.0475,-0.006799593,0.1075,1.745200698,322.45
2002-06-25,0.00489854,0.0475,-0.003417214,0.1095,1.753770607,321.35
2002-06-26,0.014307406,0.0475,-0.006556377,0.124,1.779042875,319.25
2002-06-27,-0.003551771,0.0475,-0.003137257,0.1215,1.772735331,318.25
2002-06-28,0.001241685,0.0475,-0.012012156,0.1175,1.774937877,314.45
2002-07-01,0.003021956,0.0475,0.002223635,0.1175,1.780309774,315.15
2002-07-02,-0.001423235,0.0475,-0.007005283,0.11,1.777777778,312.95
2002-07-03,0.004811557,0.0475,-0.005768322,0.107,1.786352269,311.15
2002-07-04,0.005912406,0.0475,-0.001286381,0.106,1.796945193,310.75
2002-07-05,-0.001974689,0.0475,0.002571109,0.104,1.793400287,311.55
2002-07-08,-0.011589681,0.0475,0.004164003,0.109,1.772735331,312.85
2002-07-09,-0.008297338,0.0475,0.012704633,0.11,1.758087201,316.85
2002-07-10,0.003522371,0.0475,-0.00157928,0.1115,1.764290755,316.35
2002-07-11,0.014393851,0.0475,0.000474046,0.1125,1.78986934,316.5
2002-07-12,-0.000178971,0.0475,-0.001422813,0.1085,1.789549034,316.05
2002-07-15,-0.003394376,0.0475,0.006622541,0.1095,1.78348493,318.15
2002-07-16,0.007698543,0.0475,0.000314268,0.111,1.797268152,318.25
2002-07-17,0.008664314,0.0475,-0.00188709,0.116,1.812907904,317.65
2002-07-18,-0.001268231,0.0475,0.00094399,0.112,1.810610176,317.95
2002-07-19,-0.007575794,0.0475,0.018695045,0.11075,1.796945193,323.95
2002-07-22,0.014479891,0.0475,-0.002472571,0.1125,1.823154057,323.15
2002-07-23,0.010262139,0.0475,-0.031115018,0.119,1.841959845,313.25
2002-07-24,0.006838581,0.0475,-0.006405146,0.12175,1.854599407,311.25
2002-07-25,-0.003332719,0.0475,-0.003862873,0.11825,1.848428835,310.05
2002-07-26,0.008912053,0.0475,-0.02052858,0.1185,1.864975755,303.75
2002-07-29,-0.007432216,0.0475,-0.003958442,0.118,1.851166235,302.55
2002-07-30,-0.010313167,0.0475,0.007245215,0.11675,1.832172957,304.75
2002-07-31,0.004775032,0.0475,-0.003945427,0.1145,1.840942563,303.55
2002-08-01,0.006649452,0.0475,0.003617235,0.1135,1.853224611,304.65
2002-08-02,0.000927042,0.0475,0.008823587,0.11325,1.854943424,307.35
2002-08-05,0.01853465,0.0475,0.002599514,0.114,1.889644747,308.15
2002-08-06,0.004165884,0.0475,-0.005858438,0.121,1.897533207,306.35
2002-08-07,-0.017493157,0.0475,0.02482397,0.1175,1.864628007,314.05
2002-08-08,0.004859823,0.0475,-0.010885332,0.1165,1.873711823,310.65
2002-08-09,-0.00374042,0.0475,0.01247617,0.11475,1.866716446,314.55
2002-08-12,-0.007809634,0.0475,-0.000954199,0.1165,1.852194851,314.25
2002-08-13,0.001853912,0.0475,0.004445157,0.1165,1.855631843,315.65
2002-08-14,0.002043281,0.0475,-0.012753242,0.119,1.859427296,311.65
2002-08-15,-0.009990832,0.0475,0.009580147,0.1145,1.840942563,314.65
2002-08-16,-0.005324533,0.0475,-0.002227172,0.111,1.831166453,313.95
2002-08-19,0.008089766,0.0475,-0.023200654,0.1095,1.846040244,306.75
2002-08-20,-0.009187863,0.0475,0.008763445,0.109,1.829156759,309.45
2002-08-21,0.003848626,0.0475,-0.004534421,0.109,1.836210062,308.05
2002-08-22,0.00885288,0.0475,-0.003251507,0.111,1.852537977,307.05
2002-08-23,-0.006462953,0.0475,0,0.1095,1.840603718,307.05
2002-08-26,-0.000552029,0.0475,0.007785927,0.1075,1.839587932,309.45
2002-08-27,-0.018770483,0.0475,0.010607621,0.109,1.805380032,312.75
2002-08-28,0.004886445,0.0475,-0.008670575,0.109,1.814223512,310.05
2002-08-29,0,0.0475,0.010906283,0.104,1.814223512,313.45
2002-08-30,0.001270764,0.0475,-0.002235708,0.103,1.816530427,312.75
2002-09-02,-0.00272109,0.0475,-0.0016,0.10425,1.811594203,312.25
2002-09-03,0.007637789,0.0475,0.00606643,0.105,1.825483753,314.15
2002-09-04,0.006777203,0.0475,0.001590331,0.10925,1.837897445,314.65
2002-09-05,0.003498116,0.0475,0.014513585,0.1065,1.844337883,319.25
2002-09-06,-0.01027532,0.0475,0.003127446,0.106,1.825483753,320.25
2002-09-09,0.00073046,0.0475,0.003117695,0.106,1.826817684,321.25
2002-09-10,0.000913826,0.0475,-0.010954726,0.10875,1.828487841,317.75
2002-09-11,-0.002374214,0.0475,-0.000314762,0.10625,1.824151769,317.65
2002-09-12,-0.007994229,0.0475,0.004397683,0.103,1.809627217,319.05
2002-09-13,0.004352564,0.0475,-0.006919355,0.09875,1.817520901,316.85
2002-09-16,0.002183407,0.0475,0.00189185,0.1,1.821493625,317.45
2002-09-17,0.003101343,0.0475,0.002831081,0.1,1.827151471,318.35
2002-09-18,-0.00109569,0.0475,0.006262742,0.10175,1.825150575,320.35
2002-09-19,-0.005823492,0.0475,0.00932118,0.1005,1.814552713,323.35
2002-09-20,0.009114172,0.0475,-0.003718052,0.097,1.831166453,322.15
2002-09-23,0.005140456,0.0475,0.003408742,0.102,1.840603718,323.25
2002-09-24,-0.001655173,0.0475,0.008931381,0.103,1.837559721,326.15
2002-09-25,0.000367579,0.0475,-0.012029756,0.1015,1.838235294,322.25
2002-09-26,-0.000918696,0.0475,-0.006850408,0.1,1.836547291,320.05
2002-09-27,0.00165426,0.0475,-0.0003125,0.098,1.839587932,319.95
2002-09-30,0.001657001,0.0475,0.011188928,0.097,1.842638659,323.55
2002-10-01,0.000368596,0.0475,-0.009939513,0.0995,1.843317972,320.35
2002-10-02,-0.004230669,0.0475,0.008392962,0.097,1.835535977,323.05
2002-10-03,-0.002200221,0.0475,-0.004343112,0.095,1.831501832,321.65
2002-10-04,-0.001464129,0.0475,0.001863644,0.092,1.828822238,322.25
2002-10-07,-0.005835173,0.0475,0.000620444,0.093,1.818181818,322.45
2002-10-08,0.005469476,0.0475,-0.013110848,0.0935,1.828153565,318.25
2002-10-09,-0.002738477,0.0475,0.005639996,0.091,1.823154057,320.05
2002-10-10,0.002372913,0.0475,-0.010048758,0.0875,1.82748538,316.85
2002-10-11,-0.004558309,0.0475,-0.000315657,0.08525,1.819174095,316.75
2002-10-14,0.006021367,0.0475,0.003781319,0.08875,1.830161054,317.95
2002-10-15,-0.001097494,0.0475,-0.013935301,0.0885,1.828153565,313.55
2002-10-16,-0.003103042,0.0475,0.003184209,0.088,1.822489521,314.55
2002-10-17,-0.002184599,0.0475,-0.009904234,0.08825,1.818512457,311.45
2002-10-18,-0.001272149,0.0475,0.004485031,0.0855,1.816200509,312.85
2002-10-21,-0.006877855,0.0475,-0.005448731,0.089,1.803751804,311.15
2002-10-22,0.002890175,0.0475,0.006087811,0.08875,1.808972504,313.05
2002-10-23,-0.000361729,0.0475,-0.003520004,0.084,1.808318264,311.95
2002-10-24,-0.004690609,0.0475,-0.000962155,0.079,1.799856012,311.65
2002-10-25,-0.000179969,0.0475,0.007034402,0.077,1.799532122,313.85
2002-10-28,-0.005741986,0.0475,0.00571884,0.081,1.789228842,315.65
2002-10-29,0.005202272,0.0475,0.003794471,0.0815,1.798561151,316.85
2002-10-30,0.005410293,0.0475,-0.002528047,0.0825,1.808318264,316.05
2002-10-31,-0.003429916,0.0475,0.005364481,0.0795,1.802126509,317.75
2002-11-01,-0.00825561,0.0475,0.00627453,0.07875,1.787310098,319.75
2002-11-04,-0.001607287,0.0475,-0.003759992,0.0825,1.784439686,318.55
2002-11-05,-0.003028956,0.0475,-0.002514538,0.0855,1.779042875,317.75
2002-11-06,0,0.0475,0.00125806,0.083,1.779042875,318.15
2002-11-07,-0.006560889,0.0475,0.009073905,0.0885,1.767408978,321.05
2002-11-08,0.003009118,0.0475,0.001556178,0.08875,1.772735331,321.55
2002-11-11,0.005688904,0.0475,0.000621794,0.08825,1.782848993,321.75
2002-11-12,0.000356633,0.0475,0.008356595,0.0865,1.78348493,324.45
2002-11-13,0.001427807,0.0475,-0.016470229,0.0855,1.78603322,319.15
2002-11-14,-0.005521432,0.0475,-0.002823974,0.081,1.776198934,318.25
2002-11-15,-0.001065152,0.0475,0.007201033,0.079,1.77430802,320.55
2002-11-18,0.000887548,0.0475,-0.004063776,0.0795,1.775883502,319.25
2002-11-19,0.00909827,0.0475,-0.000940144,0.0825,1.792114695,318.95
2002-11-20,-0.003220615,0.0475,-0.003454777,0.08,1.786352269,317.85
2002-11-21,-0.004455938,0.0475,-0.000629426,0.0765,1.778410101,317.65
2002-11-22,-0.002309265,0.0475,0.010646727,0.0755,1.77430802,321.05
2002-11-25,0.007122537,0.0475,-0.009073905,0.0755,1.786990708,318.15
2002-11-26,-0.000535954,0.0475,0.000628437,0.07575,1.78603322,318.35
2002-11-27,0.005911347,0.0475,-0.005038587,0.0765,1.79662235,316.75
2002-11-28,-0.006803965,0.0475,0.003466754,0.075,1.784439686,317.85
2002-11-29,-0.001070091,0.0475,0.000943396,0.07525,1.782531194,318.15
2002-12-02,0.001248551,0.0475,-0.000943396,0.074,1.784758165,317.85
2002-12-03,0.002144007,0.0475,0.00908243,0.07325,1.788588803,320.75
2002-12-04,-0.002857655,0.0475,0.004355272,0.0715,1.78348493,322.15
2002-12-05,-0.001247661,0.0475,0.007730403,0.074,1.781261133,324.65
2002-12-06,-0.000356189,0.0475,0.00491628,0.073,1.780626781,326.25
2002-12-09,-0.002489775,0.0475,-0.000766577,0.077,1.776198934,326
2002-12-10,0.005878702,0.0475,-0.006925768,0.076,1.786671431,323.75
2002-12-11,-0.001249889,0.0475,0.003391924,0.0725,1.784439686,324.85
2002-12-12,-0.008882631,0.0475,0.01950984,0.076,1.768659356,331.25
2002-12-13,0.000176882,0.0475,0.005719462,0.0775,1.768972227,333.15
2002-12-16,-0.001943979,0.0475,0.010450976,0.0795,1.765536723,336.65
2002-12-17,0.00035317,0.0475,0.000297,0.081,1.766160367,336.75
2002-12-18,0.002298648,0.0475,0.019118229,0.0795,1.770224819,343.25
2002-12-19,-0.001415178,0.0475,0.006678306,0.0775,1.767721407,345.55
2002-12-20,0.003364324,0.0475,-0.01398828,0.0795,1.773678609,340.75
2002-12-23,0.004087805,0.0475,0.014277632,0.0785,1.7809439,345.65
2002-12-24,-0.003378081,0.0475,0.002600406,0.077,1.774937877,346.55
2002-12-25,0.000532623,0.0475,-0.007821593,0.0765,1.775883502,343.85
2002-12-26,-0.000355114,0.0475,0.016727138,0.0765,1.775252974,349.65
2002-12-27,0.003556824,0.0475,-0.001144656,0.0785,1.781578479,349.25
2002-12-30,-0.004444057,0.0475,-0.016164301,0.079,1.773678609,343.65
2002-12-31,0.007656051,0.0475,0.01272245,0.081,1.787310098,348.05
2003-01-01,-0.003746325,0.0475,0,0.082,1.780626781,348.05
2003-01-02,-0.00266738,0.0475,-0.005762874,0.0825,1.775883502,346.05
2003-01-03,-0.007959713,0.0475,0.014914947,0.08,1.761804087,351.25
2003-01-06,-0.014343433,0.0475,0,0.0925,1.736714137,351.25
2003-01-07,0.00243436,0.0475,-0.011453239,0.09,1.740947075,347.25
2003-01-08,-0.00191321,0.0475,0.018206187,0.0885,1.737619461,353.63
2003-01-09,-0.002429713,0.0475,-0.002491578,0.0935,1.733402669,352.75
2003-01-10,-0.011546875,0.0475,0.005653725,0.0975,1.713502399,354.75
2003-01-13,-0.001540964,0.0475,-0.000563936,0.09925,1.710863986,354.55
2003-01-14,0.001712329,0.0475,-0.009066502,0.0995,1.713796058,351.35
2003-01-15,-0.001370098,0.0475,-0.001709159,0.09625,1.711449598,350.75
2003-01-16,-0.004780614,0.0475,0.018921773,0.0955,1.703287345,357.45
2003-01-17,-0.00915571,0.0475,-0.00252101,0.097,1.687763713,356.55
2003-01-20,0.002873322,0.0475,-0.002246246,0.0975,1.692620176,355.75
2003-01-21,0.004240529,0.0475,0.005606181,0.0935,1.699813021,357.75
2003-01-22,0.004087895,0.0475,0.011395343,0.094,1.7067759,361.85
2003-01-23,-0.007651147,0.0475,0.003310805,0.0935,1.693766938,363.05
2003-01-24,-0.002199476,0.0475,0.01422149,0.094,1.690045631,368.25
2003-01-27,0.002707736,0.0475,0.003794557,0.0965,1.694628029,369.65
2003-01-28,0.002715087,0.0475,-0.001082691,0.092,1.699235344,369.25
2003-01-29,-0.003223347,0.0475,-0.008977209,0.092,1.693766938,365.95
2003-01-30,0.005094255,0.0475,0.011951792,0.0885,1.702417433,370.35
2003-01-31,0.000510856,0.0475,-0.005958041,0.089,1.703287345,368.15
2003-02-03,0.004951773,0.0475,0.007846361,0.089,1.711742554,371.05
2003-02-04,-0.01275636,0.0475,0.027118504,0.0905,1.690045631,381.25
2003-02-05,0.003894679,0.0475,-0.025233743,0.094,1.696640652,371.75
2003-02-06,-0.003387537,0.0475,-0.004583454,0.091,1.690902942,370.05
2003-02-07,0.001861725,0.0475,-0.00081103,0.09,1.694053871,369.75
2003-02-10,0,0.0475,-0.020768611,0.088,1.694053871,362.15
2003-02-11,0.001016949,0.0475,0.004765652,0.089,1.695777514,363.88
2003-02-12,-0.00084753,0.0475,-0.031064552,0.0915,1.694340901,352.75
